id,vas_id,buy_time,59,221,123,37,26,194,80
2766218,2.0,1547413200,0.19706666483413618,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3456548,5.0,1546808400,0.706853673976508,-0.006630577776829767,-0.09613895099422352,0.09512954540929104,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3456715,2.0,1547413200,0.5369246709290507,-0.006630577776829767,-0.09613895099422352,-0.13006630230935007,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
1786063,6.0,1548018000,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,-1.9853070014243719,0.7743818626543397,-0.0201892964542274
3987315,5.0,1547413200,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,0.08021591311004328,0.5037004348861629,0.7743818626543397,-0.0201892964542274
163573,2.0,1548018000,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,0.37848855909499834,0.5037004348861629,0.7743818626543397,-0.0201892964542274
1393095,4.0,1547413200,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,0.2025076979638749,0.5037004348861629,0.7743818626543397,-0.0201892964542274
4347196,5.0,1547413200,-0.8225073534506071,-0.006630577776829767,-0.04668709607779561,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
1304738,2.0,1546808400,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.06892040988243427,-1.9853070014243719,-1.2913525590234147,-0.0201892964542274
4094867,7.0,1546808400,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3504271,5.0,1548018000,1.386569686166337,-0.006630577776829767,-0.09613895099422352,0.37848855909499834,0.5037004348861629,0.7743818626543397,-0.0201892964542274
4054060,4.0,1546808400,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
1285528,2.0,1547413200,1.2166406831188799,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
3758257,2.0,1546808400,0.5369246709290507,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
3865200,2.0,1547413200,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3823465,2.0,1547413200,0.027137661786678997,-0.006630577776829767,-0.09613895099422352,0.0056477516138045015,-1.9853070014243719,0.7743818626543397,-0.0201892964542274
3507929,2.0,1546808400,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3314726,2.0,1546808400,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3164242,1.0,1548018000,-0.31272034430823553,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3358100,8.0,1547413200,-0.31272034430823553,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3465935,5.0,1547413200,-0.31272034430823553,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
1839115,4.0,1548018000,0.3669956678815935,-0.006630577776829767,-0.09613895099422352,0.341204478346879,-1.9853070014243719,0.7743818626543397,-0.0201892964542274
59268,6.0,1548018000,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3380679,2.0,1546808400,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3445722,5.0,1547413200,-0.8225073534506071,-0.006630577776829767,0.10840830562301944,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
1513444,1.0,1546808400,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
713673,2.0,1547413200,1.386569686166337,-0.006630577776829767,-0.09613895099422352,-0.06892040988243427,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
4186975,2.0,1546808400,-0.31272034430823553,-0.006630577776829767,-0.09613895099422352,-0.01970542329491668,-1.9853070014243719,0.7743818626543397,-0.0201892964542274
3102742,4.0,1547413200,-0.8225073534506071,-0.006630577776829767,0.05690078340846502,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
1229003,1.0,1547413200,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
1668313,2.0,1547413200,-0.14279134126077822,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
2543272,2.0,1547413200,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3387212,5.0,1547413200,1.2166406831188799,-0.006630577776829767,-0.09613895099422352,-0.12857493907942527,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
180099,6.0,1546808400,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.03163632913431489,0.5037004348861629,0.7743818626543397,-0.0201892964542274
1143168,2.0,1548018000,0.706853673976508,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
1054296,2.0,1547413200,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
3495671,1.0,1546808400,-0.8225073534506071,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
2480098,2.0,1547413200,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,-1.9853070014243719,0.7743818626543397,-0.0201892964542274
4341049,2.0,1546808400,0.3669956678815935,-0.006630577776829767,-0.09613895099422352,0.0056477516138045015,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
3474294,2.0,1547413200,-0.48264934735569276,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
1431622,2.0,1546808400,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
943444,1.0,1546808400,-0.31272034430823553,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,0.7743818626543397,-0.0201892964542274
158091,2.0,1546808400,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,-1.9853070014243719,-1.2913525590234147,-0.0201892964542274
3577622,5.0,1548018000,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,0.08021591311004328,-1.9853070014243719,0.7743818626543397,-0.0201892964542274
4066976,2.0,1547413200,-0.65257835040315,-0.006630577776829767,-0.09613895099422352,-0.1434885713786731,0.5037004348861629,-1.2913525590234147,-0.0201892964542274
1033077,5.0,1547413200,0.16260675577295597,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
3496850,5.0,1546808400,-0.8032783394034974,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
2546419,7.0,1547413200,-0.6422974902074219,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,0.784310898983827,-0.013851424395320083
541971,2.0,1547413200,1.7724152477337114,-0.003896473034350706,-0.0946764495966576,0.029888605542715656,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
2264715,6.0,1546808400,-0.6422974902074219,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,-2.003506753187568,-1.2750045948559752,-0.013851424395320083
1235117,6.0,1547413200,-0.3203357918152707,-0.003896473034350706,-0.0946764495966576,0.12605079332080396,0.49912484617733655,0.784310898983827,-0.013851424395320083
3240728,6.0,1547413200,-0.8032783394034974,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,-2.003506753187568,-1.2750045948559752,-0.013851424395320083
3434566,2.0,1548018000,-0.48131664101134625,-0.003896473034350706,-0.0946764495966576,0.16818468797886302,0.49912484617733655,0.784310898983827,-0.013851424395320083
252076,5.0,1547413200,-0.6422974902074219,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,-2.003506753187568,-1.2750045948559752,-0.013851424395320083
4070508,2.0,1546808400,-0.48131664101134625,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,0.784310898983827,-0.013851424395320083
1392591,4.0,1547413200,-0.6422974902074219,-0.003896473034350706,-0.0946764495966576,0.2524524772949812,0.49912484617733655,0.784310898983827,-0.013851424395320083
4304252,9.0,1547413200,0.16260675577295597,-0.003896473034350706,-0.0946764495966576,0.12605079332080396,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
163960,2.0,1547413200,-0.3203357918152707,-0.003896473034350706,-0.0946764495966576,-0.008777669584985166,-2.003506753187568,0.784310898983827,-0.013851424395320083
4199168,2.0,1546808400,-0.6422974902074219,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
4326431,5.0,1546808400,-0.3203357918152707,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,-2.003506753187568,-1.2750045948559752,-0.013851424395320083
300674,5.0,1546808400,-0.48131664101134625,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,-2.003506753187568,-1.2750045948559752,-0.013851424395320083
1920674,1.0,1547413200,5.313993930047373,-0.003896473034350706,0.17536059703718662,0.7580592131916903,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
4327313,7.0,1548018000,-0.3203357918152707,-0.003896473034350706,-0.0946764495966576,0.04178300400468575,0.49912484617733655,0.784310898983827,-0.013851424395320083
3798296,2.0,1546808400,-0.48131664101134625,-0.003896473034350706,-0.0946764495966576,-0.05933834317465606,0.49912484617733655,0.784310898983827,-0.013851424395320083
3202992,2.0,1547413200,-0.8032783394034974,-0.003896473034350706,2.8701426110770103,-0.07956261261052444,0.49912484617733655,0.784310898983827,-0.013851424395320083
1329362,2.0,1548018000,1.933396096929787,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
8933,5.0,1547413200,-0.3203357918152707,-0.003896473034350706,-0.0946764495966576,-0.08461867996949157,0.49912484617733655,-1.2750045948559752,-0.013851424395320083
